feature,f_score,p_value,selected
hsa-mir-651,12.656140834796203,0.0004268388209814407,False
hsa-mir-6516,12.651097559327948,0.00042795051843822466,False
hsa-mir-4473,12.606340219699645,0.0004379460620999755,False
hsa-mir-27b,12.603765357317858,0.0004385282525271241,False
hsa-mir-548v,12.559735522613908,0.00044860603926502504,False
hsa-mir-23b,12.432515761217193,0.0004790652687612515,False
hsa-mir-8072,12.00732136135197,0.0005969634255015464,False
hsa-mir-219a,11.919602545067592,0.000624740985634504,False
hsa-mir-138,11.870257196423392,0.0006409401581606004,False
hsa-mir-33a,11.863642764634678,0.0006431437355793732,False
hsa-mir-10a,11.802689187780972,0.0006638158665858545,False
hsa-mir-516a,11.716344739090845,0.0006942599424641238,False
hsa-mir-4802,11.502102468348031,0.0007760724718340939,False
hsa-mir-4763,11.498930707791901,0.0007773545863700831,False
hsa-mir-26a,11.475963891178157,0.000786702850878966,False
hsa-mir-3158,11.417177490283077,0.0008111546663710174,False
hsa-mir-224,11.312947897120386,0.0008564231961990664,False
hsa-mir-3064,11.20928748951295,0.0009039927604116492,False
hsa-mir-559,11.159731695374024,0.0009276741166681035,False
hsa-mir-1296,11.059823780513348,0.000977352916841921,False
hsa-mir-4709,10.925347492419329,0.001048521702136376,False
hsa-mir-4728,10.903073028156594,0.0010608089612886933,False
hsa-mir-2110,10.870358673691959,0.0010791211646986583,False
hsa-mir-3944,10.782222334366413,0.0011300727430740578,False
hsa-mir-149,10.661470264513342,0.0012038789738920601,False
hsa-mir-500b,10.622328823050884,0.0012288409177449568,False
hsa-mir-1284,10.601862399438128,0.001242102118563107,False
hsa-mir-4660,10.528950137155148,0.0012905404324555407,False
hsa-mir-2116,10.368647827551868,0.0014039076992309208,False
hsa-mir-659,10.326194199603012,0.0014355949032889114,False
hsa-mir-639,10.324323639083975,0.0014370077094391098,False
hsa-mir-6761,10.267776773943595,0.0014803914843532092,False
hsa-mir-147b,10.214633764863708,0.0015223790429917193,False
hsa-mir-449b,10.184384874700712,0.0015468177474355842,False
hsa-mir-5586,10.054138561646084,0.0016566954841975652,False
hsa-mir-3187,10.04813252673323,0.0016619498791284081,False
hsa-mir-3173,10.017588745769649,0.0016889350152212933,False
hsa-mir-3174,9.820205442119338,0.0018744229892001577,False
